,date,tweet
3592,2022-10-29,"Schreckliche Bilder erreichen uns derzeit aus #Seoul #SouthKorea ... die Frage die sich nun wahrscheinlich viele stellen ist: Warum hat man nicht einfach mit dem MG in die Menge geschossen, um die Massen auseinanderzutreiben..??"
3593,2022-10-29,"I’m sending all of my prayers and condolences to everyone that’s been affected in the Itaewon halloween incident. I’m praying for everyone that’s been involved, the victims and their families. May everyone that have left us rest in peace. #Itaewon #Seoul #prayforitaewon"
3594,2022-10-29,"🚨 Aviso 🚨 Para los connacionales mexicanos: La @EmbaMexCor ha puesto a disposición los números de emergencia y contacto, tras los eventos en #Itaewon #Seoul #Seoulkorea #Korea #Seul #Halloween #Corea #SouthKorea #Mexico"
3595,2022-10-29,Images tragiques énormes pensées aux familles des victimes et à @papesanvlog 🙏🏻 #Seoul
3596,2022-10-29,"😢🙏 At least 146 killed in Halloween crowd surge in #Seoul, officials say | CBC News #SouthKorea   https://t.co/mGqQYpSxiM"
3597,2022-10-29,"#seoul pour ceux qui veulent une explication, comment un drame pareil peut ce produire  L'exposition à la cité des sciences,  https://t.co/vo5IBjR0Ku"
3598,2022-10-29,내 마음이 울고있다 🖤 #Seoul
3599,2022-10-29,"At least 146 people were killed and 150 others injured in a #stampede accident that occurred Saturday night at #Itaewon, a district of the South Korean capital #Seoul, during #Halloween gatherings, local authorities said early Sunday morning.  https://t.co/P8nKG1kYmQ"
3600,2022-10-29,"#Shocking Scenes of #Horror as Death Toll in #Halloween Street Party #Stampede in #Seoul, South #Korea Now at 146 with at Least 150 More #Injured, Many Seriously:  https://t.co/SDTqBhsH4L #Asia #Itaewon"
3601,2022-10-29,#seoulhalloween  #Itaewon  #Seoul #SouthKorea   🙏🙏🙏 🇰🇷❤️🇹🇷
3602,2022-10-29,para apoyar a ohm nanon hice 28 collages😝 y recopile 152 fotos😝 #OhmNanonFMKorea2022  #OhmNanon1stFMinKorea #ohmpawat #mynameisnanon #โอมนนน #Ohmnanon  #ohm #nanon @mynameisnanon @ohmpawatt #Seoul #Korea #Corea #Seul  https://t.co/NgzRjJLaCv
3603,2022-10-29,Heartbreaking #Halloween in #Itaewon #Seoul
3604,2022-10-29,59 dead after Halloween crowd surge in Seoul  https://t.co/WH3Qgz0Pud #NationalNews #Seoul
3605,2022-10-29,Löscht diese Videos. Ihr habt sie doch nicht alle.  #Seoul
3606,2022-10-29,"Gerade mitgekriegt,dass ich bei meinem letzten Aufenthalt in #Seoul nur ein Paar Straßen  neben dem Ort dieser Katastrophe Essen war. #Itaewon. Unfassbare Katastrophe. 🖤"
3607,2022-10-29,Schreckliche Massenpanik in Seoul bei Südkorea! Hunderte Tote die Bilder von Wiederbelebungsversuche ersparen wir uns! HunderrTausende wollten #Halloween feiern und gerieten in Panik! Zu eng wie beim „Loveparade“ Unglück😳 #Seoulkorea #Panik #Seoul #truth  https://t.co/vMXRSyoE5t
3608,2022-10-29,Je ne comprends même pas comment un drame pareil a pu se produire. Quelle horreur #seoul
3609,2022-10-29,It's a human catastrophe 🤍🖤 #SouthKorea #Seoul   #Halloween #Itaewon  https://t.co/U1uPbwoSmb
3610,2022-10-29,Tragedia de #Halloween de #Seúl   después de una estampida en el popular distrito de Itaewon de la capital de Corea del Sur 🇰🇷  #Estampida #Seúl #helloween #Corea #Officials  #Stampede #Seoul #helloween #Korea #SouthKorea #Halloween  #Seoul #이태원 #이태원사고 #압사사고  https://t.co/vsYvh7B3bK
3611,2022-10-29,Vidéo. Séoul: près de 150 morts dans une bousculade lors d’une fête d’Halloween #marocnews #Vidéo #Séoul #près #morts #d...  https://t.co/rm8fK6NR29
3612,2022-10-29,#Itaewon #Séoul #CoreeduSud 🕊️🙏  https://t.co/LwlFjFWNAx
3613,2022-10-29,"praying for everyone's safety at #itaewon, #seoul right now. this situation is just a mess :/"
3614,2022-10-29,#Stampede #Seoul #helloween #Korea #SouthKorea #Halloween  #Seoul  https://t.co/Pu7ow9uM5o
3615,2022-10-29,"The death toll in a crush at Halloween parties in Seoul has risen to 146, with 150 people injured - emergency services. #SouthKorea #SeoulStampede #Party #Halloween #Injured #Died #stampbsideconcert #concert #kpop #deathtoll #crush #seoulhalloween #seoul"
3616,2022-10-29,🥲 #seoul
3617,2022-10-29,#Séoul #Itaewon so such evening. My heart goes out to their loved one.
3618,2022-10-29,I hope the people who organised these Halloween parties in Itaewon get prosecuted. Many precious lives lost on a night which was supposed to be fun. Clubs are also still allowed to play music and people are dancing and singing whilst bodies lay on the ground. Disgusting #seoul
3619,2022-10-29,"최근 이태원에서 일어난 비극 때문에 마음이 아파요 ㅠㅠㅠㅠ💔 비극으로 사랑하는 사람을 잃은 모든 분들께 조의를 표하고, 병원에 계신 모든 분들의 빠른 쾌유를 기원합니다🙏🏻🙏🏻🙏🏻🙏🏻😭😭😭  #이태원 #이태원사고 #압사사고 #SouthKorea #Seoul #오이_지젤생일_아인교 #SeoulStampede #Itaewon  https://t.co/i8LbRjoaNM"
3620,2022-10-29,My heart bleeds for the people of #SouthKorea what should have being an amazing night out for Halloween turns into a complete nightmare... stay safe everyone! #Seoul
3621,2022-10-29,#Ahora | Tragedia de #Halloween en #Seoul #Itaewon #Korean #Rien  https://t.co/CjbBCvWss0
3622,2022-10-29,🥺p**** 120 morts à Itaewon toute mes pensées pour les victimes et leurs proches 😖#Seoul #Itaewon
3623,2022-10-29,De conclusies worden snel getrokken #seoul #PrayForSeoul #Shocking #heartattack #heartbreaking
3624,2022-10-29,Никто с США Кореей дел не имел и демократами и давкой  Маргарита Семак со шпионами имели с этим дело  и на Хэллоуин ночью с дачниками нас могут убить !!! Богдановские из Киева с военными! #Halloween #seoul  https://t.co/Ac8sjrDRDD
3625,2022-10-29,#Seoul  ▶️ दक्षिण कोरिया की राजधानी सियोल की मार्केट में चल #Halloween पार्टी में 1 लाख लोगों की भीड़ में भगदड़ मच गई  ▶️100 से अधिक लोग घायल हो गए ▶️ 120 लोगों की मौत ▶️ 50 से अधिक लोगों को एक साथ हार्ट अटैक आया. #SouthKorea #Halloween2022
3626,2022-10-29,@MinPres Shocked and saddened by the news of the twagic incident in #Seoul that cwaimed the wives of so many Koweans. My thoughts go out to the peopwe of South Kowea and especiawwy to the famiwies who wost woved ones today.
3627,2022-10-29,Shocked and saddened by the news of the tragic incident in #Seoul that claimed the lives of so many Koreans. My thoughts go out to the people of South Korea and especially to the families who lost loved ones today.
3628,2022-10-29,50 personnes en arrêt cardiaque à Séoul ! Tout simplement flippant ! #Seoul
3629,2022-10-29,My thoughts are with everyone in Itaewon and their families right now. #Itaewon #Seoul #Halloween
3630,2022-10-29,"(CNN):#CNN reporter shows what's happening after deadly incident in #Seoul : Dozens of people in South Korea's capital of Seoul are receiving medical assistance after an incident during Halloween festivities in the city, according to Yonhap News ..  https://t.co/6RC9wpgi6v"
3631,2022-10-29,Holy fuck wat een drama zeg. #Seoul
3632,2022-10-29,UPDATE: At least 146 people were killed in the Halloween incident in Seoul  #Itaewon #이태원 #이태원사고 #압사사고 #SouthKorea #Seoul #HalloweenEnds #Halloween #BreakingNews Watch 👇👇👇  https://t.co/Ek6iv5lcvc
3633,2022-10-29,"At least 120 dead after massive turnout for #Halloween festivities in #Seoul, #SouthKorea  https://t.co/4D2J1zfsJd by .@timothywmartin @WSJ"
3634,2022-10-29,My thoughts are with the people of #Seoul this evening. 😔 🇰🇷
3635,2022-10-29,"The death toll of a #Halloween crowd surge in #Seoul has risen to at least 146 people, and 150 more were injured. #SouthKorea #Itaewon #STAMPEDE  https://t.co/lUWbvsIHVl"
3636,2022-10-29,Soubhanallah #seoul
3637,2022-10-29,"At least 146 people have been killed and at least 150 more injured after being crushed by a large crowd pushing forward on a narrow street during #Halloweenfestivities in the #SouthKorean capital #Seoul, officials have said.  https://t.co/EvQdo6NjAF"
3638,2022-10-29,"Mon dieu, j'ai pas les mots la. Je suis absolument horrifiée d'une telle scène. Comment on peut en arriver à un tel attroupement, masqué, foule, manque d'air et d'espace. Ou est le festif ? Tout ça pour mourir piétiné... Quelle horreur...  #Seoul #Itaewon"
3639,2022-10-29,"#medibubble/Ärzte, vielleicht sieht jemand meine Frage: Wie lange leidet ein Mensch bis der Herzstillstand eintritt bzw er in einer Menschenmenge erstickt wie offenbar in #Seoul? Merkt der Mensch, dass der Körper nachgibt oder ist er so abgelenkt, dass er ""einfach"" umfällt? 🖤"
3640,2022-10-29,"Many friends, many roads, friendship can also help each other to work harder. To help others is to help oneself, which is a logic of mutual combination.#Seoul  https://t.co/oUugri5dan"
3641,2022-10-29,#seoul #SouthKorea #itaewon #halloween  Pray for us 🙏🖤😢🇰🇷🇫🇷  https://t.co/24sAFPstUP
3642,2022-10-29,#hiring #HIRINGNOW #hire  #jobsearch #JobSeekers #remotework #remotejobs #frontenddev  #Website #WebsiteBuilder #Pulisic #Fulham #development #Seoul #Halloween #Elon #design #logos #branding #Job #WorldSeries #CanadaRemembers #USA #Turkish #logos hurry up:  https://t.co/iVNHa35SGW  https://t.co/i6IwU4smv6
3643,2022-10-29,"A stampede at a Halloween event in Seoul, South Korea, has reportedly killed 146 people and injured more than 150 #Stampede #Seoul #helloween #Korea #SouthKorea #Halloween  #Seoul  https://t.co/PittVtkj9I"
3644,2022-10-29,A SM fez o certo ta respeitando a tragédia q aconteceu não seria nada legal fazer uma festa no meio disso tudo que está acontecendo  #Itaewon #coreia #Seoul  #SMTOWN_WONDERLAND_2022       #SMTOWN_HALLOWEEN       #SMTOWN  https://t.co/KCRlZvSpoC
3645,2022-10-29,"Ja, sehr schlimm… absolut! Nennt mich Zyniker oder was auch immer, eine Frage in die Runde: zur #Ukraine, zu #Seoul und zur #Olma lese ich was in der Timeline von BR Cassis… sieht jemand ein Tweet zu #Iran?"
3646,2022-10-29,"#Seoul:  At least 146 people died, 150 injured in a stampede at a prominent market in South Korea's capital Seoul, where massive crowd had gathered for #Halloween festivities. Police,firemen were seen trying to revive people who'd gone into cardiac arrest amid chaos.  https://t.co/1rc1mbfEc4"
3647,2022-10-29,"I am deeply saddened by the tragedy in #Seoul.  My thoughts are with the victims, their families, and everyone affected.  #Itaewon"
3648,2022-10-29,"@inextension @imAmanDubey @RishiSunak I fail to understand why was #Seoul celebrating #Halloween. It isn’t in their culture. So, why waste time on observing celebrations completely alien to your roots &amp; heritage?"
3649,2022-10-29,Sun and the Moon..  #TheFellowship #Break_The_Wall #ATEEZ #에이티즈 #Seoul #ATEEZ #에이티즈 #SEONGHWA #성화 #YEOSANG #여상 @ATEEZofficial  https://t.co/dHHJqGaddP
3650,2022-10-29,Many people died due to overcrowded. This is soo heartbreaking 💔 Sending prayers and Moral support.😔  #오이_지젤생일_아인교 #지구에서년지성아_환영해 #Halloween #Seoul #Itaewon #Trending
3651,2022-10-29,@edhogmanay @petshopboys @AssemblyFest @UniqueEventsltd @EssentialEdin Dear Sirs. We know that you are the best in the world. Look at #Seoul and keep us safe on NYE 🙏🙏🙏❤️❤️❤️❤️
3652,2022-10-29,C’est moi ou c’est bien pape san ? #seoul #CoreeduSud #halloween  https://t.co/4Q2TVgWtjo
3653,2022-10-29,"Wir sind vor ein paar Jahren auf dem Silvesterpfad in Wien ins Gedränge gekommen. Die ersten sind schon hingefallen, wir haben uns alle 4 an den Händen genommen und haben versucht nach hinten raus zu kommen was auch geglückt ist.  #Seoul es ist furchtbar 🖤"
3654,2022-10-29,Dreadful story from #Seoul about a Halloween crush in #Itaewon. Thoughts and prayers with all the victims and their families.
3655,2022-10-29,Más de un centenar de heridos en una estampida en Seúl durante una fiesta de Halloween.  https://t.co/yJeCFu9l1r #seul #séoul #seoulkorea #seoulhalloween #Itaewon #PrayForItaewon #southkorea #이태원 #이태원사고 #압사사고  https://t.co/4dWII22r6v
3656,2022-10-29,Tout ces jeunes qui étaient partis faire la fête et qui ne reviendront pas.. Grosse pensée pour la famille ❤️ #itaewon #seoul
3657,2022-10-29,#Seoul
3658,2022-10-29,"Officials in #Seoul said that at least 120 people were dead &amp; 100 others were injured after a stampede in the #SouthKorean capital's popular Itaewon district, where crowds had gathered to celebrate #Halloween.  @Seoul_gov @halloween @WHO @nytimes More:👇  https://t.co/iZOQ64fr9y…"
3659,2022-10-29,"#Seoul 🔴🇰🇷 DERNIÈRE MINUTE Le bilan est lourd ce soir à Séoul (Corée du Sud), lors des célébrations de Halloween, après des mouvements de foule dans le quartier d'Itaewon. Au moins 146 morts et 150 blessés sont à déplorer."
3660,2022-10-29,Mindestens 146 Tote Eine wirkliche Tragödie in  #Seoul #Itaewon #Halloween Allen Verletzten gute Besserung und allen Angehörigen viel Kraft🖤❤️  https://t.co/BVLsEJPMdZ
3661,2022-10-29,"Our deepest condolences to the people of 🇰🇷 and to the families and loved ones of the victims of the tragic stampede in #Itaewon, #Seoul. We wish a speedy recovery to the injured. @MOFAkr_eng @FMParkJin"
3662,2022-10-29,"Feeling sad after reading the devastating news out of #Seoul from the #Halloween party in #Itaewon. I've had #Korea on my mind all week, researching on an upcoming trip there next month.  #Seoulhalloween #stampede #SouthKorea #이태원 #이태원상황    https://t.co/keCgwY2vVT"
3663,2022-10-29,Half an hour ago a tragedy occurred in Seoul: More than 50 people died on a club street during a Halloween celebration.   They reportedly suffocated in the crowd during the crush.  #world #news #seoul #halloween #celebration #party #club #suffocated #crowd #worldnews #dangerous  https://t.co/7RaRJMlObz
3664,2022-10-29,#Seoul #Itaewon 💔😢…
3665,2022-10-29,If you’ve never heard someone pronounced #SEOUL I think you’ll get it wrong
3666,2022-10-29,Wtf just happened in Itaewon... #Seoul
3667,2022-10-29,@vonderleyen #seoul #dood #Trump #ELONMUSK  https://t.co/ksdshJ8YSz
3668,2022-10-29,"🇰🇷Güney Kore’nin Başkenti Seoul’de  150 kişiden fazla insanın öldüğü Cadılar Bayramı kutlamalarında,bir kişi duvara çıkarak izdihamdan böyle kurtuldu.  #Seoul #SouthKorea #Halloween #Güneykore #CadılarBayramı #Seul  https://t.co/voqcXm7Dle"
3669,2022-10-29,Struggling with your assignment(s)? Use a professional writing service in: #Public health #Quizzes #Programming #American history #Discussion posts #Discussions #Research projects #GrandCanyonUniversity #NealBrown #Seoul KINDLY DM  https://t.co/3ZiGQYV9Wx
3670,2022-10-29,Tra­­­­gic Over­­­­ice crow­­­­ding Di­­­­sas­­­­ter in Korea during Halloween Festival #Seoulkorea #seoul #Halloween    https://t.co/ZVz92aaPYc
3671,2022-10-29,Manishi praanalu intha easy ga velpothaaya. #seoul
3672,2022-10-29,"#BREAKING | Fatality spikes to more than 150 in connection to the Halloween party unfortunate incident at #Itaewon, South Korea in connection to a Halloween party.   #이태원 #이태원사고 #압사사고 #SouthKorea #Seoul #오이_지젤생일_아인교 #SeoulStampede  https://t.co/JbZ1DVgdM1"
